Customer_ID,Policy_Type,Customer_Segment,Customer_Age,Annual_Income,Claim_History_Count,Previous_Claim_Amount,Policy_Tenure_Years,Risk_Score,Insured_Value,Annual_Insurance_Premium
1001812,Life,Mass,60.9,1417877.89,0,0.0,8.24,38.61,2524589.84,9091.42
1001813,Auto,Mass,61.9,500735.02,2,225360.38,3.47,56.72,467533.87,132700.45
1001814,Auto,Affluent,40.9,874844.84,2,122621.33,2.26,46.26,580517.83,77276.98
1001815,Auto,Mass,28.9,2576012.07,0,0.0,8.96,34.36,2393229.05,6624.33
1001816,Travel,Affluent,18.0,1707230.67,1,89122.98,11.59,37.31,635853.12,58401.89
1001817,Auto,Mass,22.9,1890210.05,1,52951.05,8.07,31.85,1282694.6,37829.07
1001818,Life,Premium,24.1,912175.38,2,222631.1,16.52,31.05,1868089.87,135071.84
1001819,Health,Premium,59.9,1073783.23,1,124193.32,3.44,42.31,871332.2,80107.42
1001820,Home,Mass,43.5,1561847.44,2,396663.78,7.95,64.4,2459435.99,232386.38
1001821,Auto,Mass,47.1,2122893.52,2,281979.87,2.65,50.39,1642170.15,164596.02
1001822,Auto,Mass,18.0,307665.5,1,107609.13,4.34,45.09,233535.15,66407.06
1001823,Health,Premium,26.4,436549.62,2,114379.68,4.23,33.14,416809.39,73957.51
1001824,Life,Mass,53.5,1849349.1,0,0.0,7.99,33.92,2831658.27,10967.02
1001825,Health,Mass,45.7,772865.95,1,60224.24,1.63,36.28,495420.86,40168.98
1001826,Health,Mass,40.1,622005.12,0,0.0,9.09,36.6,390696.82,6545.99
1001827,Auto,Mass,49.3,451513.93,1,122159.02,7.9,63.51,406820.69,75865.88
1001828,Travel,Affluent,63.3,663239.11,0,0.0,11.37,46.34,316335.46,9831.09
1001829,Life,Premium,39.1,416169.1,4,295962.71,6.74,75.68,651185.53,178244.2
1001830,Auto,Mass,42.9,2842663.13,0,0.0,7.14,36.86,2452272.0,9418.68
1001831,Travel,Mass,44.5,888962.4,0,0.0,6.35,48.54,446751.79,8222.94
1001832,Health,Premium,73.1,871766.81,5,,2.52,92.29,661060.78,190762.61
1001833,Health,Premium,18.0,1243688.62,0,,9.02,,817766.63,11405.04
1001834,Life,Mass,50.9,1527953.61,0,0.0,14.43,36.62,2203549.48,8120.56
1001835,Life,Mass,40.5,1514185.95,0,0.0,6.42,28.89,2542964.16,13290.89
1001836,Health,Mass,49.4,1624388.69,1,58957.47,10.38,44.4,967371.64,40539.65
1001837,Auto,Corporate,33.5,,1,105101.66,11.94,43.63,458104.31,70562.87
1001838,Home,Mass,41.4,764000.18,0,0.0,2.31,52.52,636485.18,7304.64
1001839,Travel,Corporate,51.2,1373836.09,1,78112.92,4.92,37.91,633091.74,54295.8
1001840,Auto,Affluent,80.0,673394.12,2,275470.55,5.32,60.22,757081.79,162796.2
1001841,Home,Affluent,52.5,897475.76,4,907121.63,5.1,54.05,702333.09,508518.62
1001842,Home,Mass,31.0,1120706.8,0,0.0,5.39,33.03,1416030.64,8866.31
1001843,Home,Mass,36.5,1386096.16,0,0.0,7.07,39.41,1683577.66,9337.23
1001844,Health,Mass,36.1,338549.47,0,0.0,10.01,40.73,314882.67,6425.0
1001845,Travel,Mass,18.7,1333423.36,2,310658.36,3.6,50.43,1131292.4,180076.19
1001846,Auto,Affluent,37.7,791434.03,0,0.0,5.88,40.28,702401.17,9314.85
1001847,Auto,Corporate,51.5,1328089.21,0,0.0,6.33,44.6,1232669.01,10697.38
1001848,Auto,Affluent,25.4,1379818.43,1,167128.25,5.28,,784461.0,100030.84
1001849,Life,Affluent,55.6,2179276.12,2,320260.56,7.7,47.1,2563490.58,188431.01
1001850,Health,Mass,48.3,1894659.22,0,0.0,12.33,26.87,1508105.03,7085.19
1001851,Auto,Mass,32.5,1887501.31,0,0.0,7.34,32.51,1116895.13,7056.31
1001852,Life,Mass,40.2,1991042.08,0,0.0,8.56,37.09,3364992.2,13459.0
1001853,Life,Affluent,62.8,1056432.77,3,109168.24,2.17,71.29,1082128.69,74793.77
1001854,Life,Corporate,51.5,916073.46,0,0.0,4.96,39.83,1645085.4,15547.24
1001855,Life,Affluent,42.1,1454538.81,0,0.0,5.35,37.09,2111169.29,8579.91
1001856,Auto,Mass,38.9,1346197.58,1,104712.28,2.81,46.96,1104268.12,66463.23
1001857,Life,Mass,43.0,759308.64,0,0.0,1.63,36.77,963249.43,8390.98
1001858,Home,Affluent,35.3,1124448.12,2,93110.39,3.63,55.65,798457.15,64010.48
1001859,Life,Mass,18.0,882793.85,1,65851.51,4.68,53.52,1602154.57,47532.26
1001860,Health,Premium,68.5,562691.58,3,263956.59,4.56,79.12,485509.07,159916.04
1001861,Life,Premium,44.0,1830140.78,1,151436.96,10.1,46.06,2596889.03,99411.18
1001862,Health,Affluent,47.2,927742.62,0,0.0,3.51,41.94,718721.93,9958.45
1001863,Auto,Mass,41.2,2777160.56,2,215290.02,11.76,62.33,2093502.15,128014.46
1001864,Health,Mass,32.4,368107.13,0,0.0,0.78,35.29,271544.98,6881.34
1001865,Travel,Mass,39.6,662596.65,0,0.0,11.58,42.66,410744.86,6497.72
1001866,Travel,Mass,21.2,916302.11,0,0.0,10.28,25.92,585661.31,6515.87
1001867,Auto,Mass,71.6,1682362.55,1,142694.24,0.59,49.28,1764958.7,89026.14
1001868,Auto,Affluent,26.0,1121141.81,1,133746.62,8.32,49.5,1051227.69,84322.85
1001869,Auto,Affluent,28.6,1067585.44,1,93164.15,6.55,36.96,815580.21,59401.34
1001870,Health,Mass,36.3,484152.37,0,0.0,3.45,36.28,270260.04,7199.13
1001871,Life,Mass,58.7,476313.85,2,97583.14,14.94,44.1,703464.32,63428.89
1001872,Auto,Mass,42.2,1074673.66,1,139650.02,4.09,59.02,1044310.8,86059.52
1001873,Health,Mass,25.9,425020.1,2,185782.14,9.12,56.75,190378.56,111106.09
1001874,Life,Premium,58.3,671733.71,0,0.0,4.95,43.34,1282600.28,10983.35
1001875,Health,Mass,51.5,1185475.57,0,0.0,10.13,44.08,746358.64,7315.2
1001876,Health,Mass,49.0,524327.46,0,0.0,4.34,42.75,351263.01,7482.41
1001877,Health,Mass,51.3,2176210.94,1,205795.31,4.22,56.68,1270739.1,122344.66
1001878,Health,Premium,73.1,1764389.03,1,81977.12,8.31,48.16,1336306.98,59764.26
1001879,Auto,Affluent,70.4,379218.96,1,55618.24,4.48,56.32,279368.92,40459.59
1001880,Health,Mass,33.1,538932.63,1,87970.03,4.35,50.52,642050.22,57790.85
1001881,Health,Affluent,63.1,256010.2,2,122302.39,5.97,64.59,157479.57,78658.87
1001882,Life,Affluent,47.0,585209.27,0,0.0,6.83,23.72,939627.53,8488.61
1001883,Health,Corporate,48.5,1371840.33,2,274877.88,6.91,48.67,874709.32,166665.87
1001884,Life,Mass,20.0,716768.23,0,0.0,8.92,26.47,996629.18,5026.51
1001885,Auto,Premium,39.8,1159603.31,1,182242.67,7.06,45.5,785351.36,111217.28
1001886,Home,Corporate,31.4,389596.23,2,60959.18,6.8,35.0,431214.28,45138.25
1001887,Auto,Premium,52.8,1395881.16,3,336667.42,1.94,45.99,1267758.22,195036.85
1001888,Auto,Affluent,55.9,663205.36,2,101072.28,10.61,69.69,752588.78,66039.45
1001889,Health,Affluent,18.0,906044.2,0,0.0,5.31,37.48,462593.36,8924.5
1001890,Travel,Mass,41.7,855181.55,0,0.0,1.62,39.22,537186.59,6656.37
1001891,Auto,Affluent,56.6,447216.62,2,232057.43,11.03,57.19,289407.55,137989.23
1001892,Home,Affluent,39.6,477325.37,1,95472.6,3.88,45.43,529101.4,62228.17
1001893,Life,Affluent,51.5,1532539.93,2,379805.74,2.51,60.51,2491526.41,222506.71
1001894,Auto,Mass,46.6,1120847.58,0,0.0,8.56,35.02,689588.78,6393.77
1001895,Health,Affluent,46.4,1603464.27,0,0.0,5.47,40.72,1065583.78,9627.0
1001896,Health,Premium,38.5,1075947.33,1,97348.23,7.87,45.76,843448.5,64744.89
1001897,Health,Mass,26.2,973638.04,0,0.0,4.23,27.63,761884.87,5993.26
1001898,Auto,Premium,27.4,348308.62,0,0.0,1.5,44.17,333040.07,11303.99
1001899,Home,Affluent,51.2,775643.56,0,0.0,3.47,37.35,854386.64,8815.51
1001900,Life,Premium,42.3,886546.33,2,310490.02,12.11,58.62,1610221.73,184372.84
1001901,Health,Mass,40.2,2634908.47,1,129351.11,2.24,45.35,1736867.26,81864.48
1001902,Auto,Mass,36.5,1313198.33,4,159853.04,10.5,74.66,847176.98,99267.24
1001903,Life,Premium,38.0,2094831.53,2,144345.95,7.8,43.28,2564072.55,91750.66
1001904,Auto,Mass,55.6,1250177.1,0,0.0,6.4,33.84,954237.33,7820.96
1001905,Life,Premium,37.6,608610.19,0,0.0,8.58,31.14,812415.65,11244.81
1001906,Auto,Affluent,24.6,959884.61,1,66631.71,11.75,42.04,837931.09,45620.34
1001907,Travel,Affluent,51.7,1024866.63,0,0.0,11.59,51.36,662349.7,8975.91
1001908,Home,Mass,39.3,536925.42,1,141611.66,4.66,55.51,602389.27,87044.18
1001909,Home,Affluent,42.4,728495.69,2,113144.91,4.3,35.36,596317.1,71210.71
1001910,Auto,Mass,62.9,803697.47,2,230662.34,8.99,57.79,884889.03,134988.32
1001911,Home,Mass,41.7,2176526.79,0,0.0,3.75,15.89,2969538.0,8244.66
1001912,Life,Mass,45.8,286571.33,1,142094.93,2.26,51.33,513722.91,88484.69
1001913,Travel,Mass,26.7,1746894.46,0,0.0,3.42,42.9,871650.75,8939.2
1001914,Home,Corporate,39.1,537622.9,1,141478.3,1.59,44.03,493618.68,91026.13
1001915,Home,Corporate,49.9,423160.36,1,75012.27,4.58,47.27,372050.89,55432.35
1001916,Health,Mass,21.8,1722208.8,0,0.0,8.72,34.51,1755470.25,11353.2
1001917,Life,Affluent,44.6,1346062.17,0,0.0,5.65,33.52,2042741.75,10127.49
1001918,Health,Mass,43.3,1794317.58,0,0.0,3.66,41.75,1324681.24,9722.85
1001919,Home,Affluent,42.5,1397976.11,2,185764.91,4.71,49.94,1699447.55,110311.42
1001920,Home,Premium,55.5,2794223.46,1,105882.44,7.26,54.42,3607919.02,70737.77
1001921,Health,Corporate,46.3,1223771.64,1,158592.6,5.92,45.1,1044357.59,101025.73
1001922,Auto,Mass,61.2,825783.15,1,77649.02,3.68,43.14,766748.99,49824.41
1001923,Health,Premium,29.1,1086812.38,1,81621.58,9.38,31.35,559072.31,56381.06
1001924,Home,Mass,43.8,1783446.1,1,139555.32,6.6,32.28,1696956.38,86156.36
1001925,Life,Corporate,43.1,586245.32,1,205292.68,5.69,54.37,1047230.21,129251.76
1001926,Auto,Mass,28.1,628826.91,0,0.0,15.3,32.18,583278.53,5720.9
1001927,Health,Affluent,54.4,759353.0,2,551020.95,6.41,56.55,580240.83,313127.57
1001928,Home,Affluent,72.2,282837.98,1,128860.79,2.52,64.07,233890.99,82552.16
1001929,Health,Affluent,41.8,971011.09,1,57259.38,0.95,40.95,600535.56,41254.36
1001930,Auto,Mass,48.6,318946.69,2,219938.98,0.84,48.49,371755.67,128767.83
1001931,Health,Corporate,43.1,926651.35,2,154483.97,6.2,50.76,634124.29,99410.39
1001932,Health,Mass,32.7,1448529.42,0,0.0,7.46,36.61,1237422.73,8784.83
1001933,Health,Affluent,18.3,692364.61,0,0.0,13.26,46.45,455804.51,9177.56
1001934,Health,Mass,32.8,2263819.01,1,80190.57,12.4,53.88,2395390.95,51075.66
1001935,Health,Mass,23.9,403073.64,1,51817.71,5.36,45.31,345184.07,37551.55
1001936,Life,Affluent,64.2,1732963.34,1,147992.64,4.86,59.96,2350654.34,95076.52
1001937,Auto,Mass,40.5,1304689.22,0,0.0,3.85,36.86,1285721.16,11124.2
1001938,Life,Mass,37.5,350225.24,2,81962.83,10.77,52.54,470481.45,54880.52
1001939,Home,Mass,53.6,3997128.98,3,290513.58,5.53,58.37,5136418.92,174913.09
1001940,Auto,Mass,27.4,868992.81,0,0.0,3.38,26.2,690187.91,6498.68
1001941,Auto,Affluent,32.0,555449.98,1,78426.16,5.54,51.17,753069.15,51134.52
1001942,Home,Premium,42.9,415090.6,1,142489.77,5.11,48.86,330269.51,90735.34
1001943,Life,Mass,55.4,797422.66,2,306027.31,4.64,54.51,1110506.29,181964.62
1001944,Health,Mass,48.5,839092.53,0,0.0,3.72,39.86,498283.27,6176.94
1001945,Life,Mass,45.2,952271.14,1,66689.98,11.87,35.11,1485895.19,44797.62
1001946,Health,Mass,43.0,764029.86,0,0.0,5.17,31.82,531761.16,6688.25
1001947,Home,Affluent,47.2,1274958.21,1,38857.71,3.92,48.44,1366380.66,33680.51
1001948,Auto,Affluent,44.6,727197.68,0,0.0,3.2,35.31,583503.43,9838.17
1001949,Home,Mass,28.6,310493.98,0,0.0,7.7,33.97,276200.99,7024.11
1001950,Home,Mass,42.6,829021.38,0,0.0,9.12,37.84,828442.96,9668.62
1001951,Auto,Mass,28.0,244760.96,2,260797.2,4.51,43.59,225892.66,150910.29
1001952,Auto,Premium,43.1,1093313.87,1,54167.07,3.93,38.4,1064763.88,41183.92
1001953,Health,Corporate,35.8,525200.26,1,115059.9,11.01,32.28,603542.35,75067.13
1001954,Health,Mass,75.0,984607.38,2,276845.43,2.91,57.68,721380.67,163749.36
1001955,Travel,Mass,41.5,1854065.37,1,60305.17,5.01,49.16,759582.93,41362.75
1001956,Travel,Premium,23.7,534099.94,0,0.0,5.84,22.92,290410.17,8832.11
1001957,Health,Corporate,40.3,1613378.5,0,0.0,7.09,37.89,1707200.56,11568.45
1001958,Home,Mass,48.8,709124.07,0,0.0,5.63,41.89,845757.25,7990.1
1001959,Health,Mass,63.8,2360554.68,0,0.0,0.24,36.3,1794021.54,8347.45
1001960,Life,Mass,34.3,736243.44,0,0.0,7.87,46.71,1336012.7,9694.5
1001961,Auto,Affluent,21.4,566866.38,0,0.0,0.25,31.21,582410.36,7854.42
1001962,Home,Mass,52.6,1313401.89,0,0.0,3.7,40.07,1204045.64,10128.53
1001963,Life,Mass,24.1,708188.58,2,98359.4,11.87,46.36,1047572.45,62502.81
1001964,Home,Affluent,36.3,566568.24,0,0.0,3.11,24.8,499868.82,6599.79
1001965,Health,Mass,38.7,691997.85,0,0.0,3.57,44.76,573563.29,7082.41
1001966,Health,Premium,41.1,878188.42,2,187847.77,7.37,44.55,720032.22,115653.0
1001967,Auto,Mass,51.0,1882947.85,0,0.0,7.87,38.76,1658595.57,6699.07
1001968,Home,Mass,33.1,310643.67,0,0.0,1.47,40.67,234948.48,8003.42
1001969,Home,Affluent,38.4,911497.75,0,0.0,8.69,47.88,1218660.58,10027.25
1001970,Auto,Mass,41.8,1269136.14,2,123648.47,7.37,43.84,1014253.11,77022.88
1001971,Auto,Corporate,43.9,1001036.74,1,24257.87,2.89,42.24,912850.83,26083.42
1001972,Life,Affluent,43.3,1849777.44,1,80131.19,7.14,54.9,3468029.32,66269.77
1001973,Auto,Mass,47.7,863941.3,1,89605.02,4.04,49.43,833142.52,59586.3
1001974,Health,Affluent,53.0,813130.38,0,0.0,9.15,45.55,641288.37,9147.42
1001975,Auto,Mass,47.1,1246601.11,2,120168.27,11.61,45.21,1234633.54,73715.85
1001976,Travel,Premium,47.9,950527.75,0,0.0,9.38,37.08,650662.37,12397.82
1001977,Auto,Mass,21.4,726087.08,0,0.0,12.84,32.74,789407.64,5253.3
1001978,Home,Affluent,42.7,1195445.25,2,202275.28,6.26,45.58,1213128.73,121843.61
1001979,Life,Mass,48.2,628605.71,2,155572.86,2.56,41.09,1140963.88,95025.75
1001980,Life,Mass,51.5,643065.98,0,0.0,5.49,36.95,1008271.88,8526.99
1000102,Health,Affluent,60.7,2737552.06,1,82049.03,6.19,49.63,1803615.24,57599.78
1000518,Life,Mass,42.9,910007.94,1,28060.12,5.12,44.57,1153140.86,25878.65
1000934,Health,Affluent,60.5,947505.45,3,121104.08,2.07,53.08,945152.92,76410.74
1001278,Travel,Affluent,51.0,752172.91,0,0.0,4.7,31.11,398200.99,7206.17
1001605,Auto,Mass,50.7,1059836.29,2,349491.97,9.58,40.38,783741.02,197891.89
1001986,Auto,Corporate,36.7,357064.35,2,119813.4,6.14,59.22,227186.78,79700.19
1001987,Health,Mass,53.8,1067147.51,1,151282.54,1.96,49.02,801772.42,90302.57
1001988,Home,Mass,43.6,1169180.5,0,0.0,5.77,45.53,1320380.89,6341.47
1001989,Home,Mass,40.4,1244757.91,0,0.0,2.57,30.61,1322182.67,6835.35
1001990,Health,Premium,39.3,209325.26,0,0.0,1.99,45.11,157690.5,10651.52
1001991,Life,Mass,51.7,1908187.16,3,371160.01,10.09,67.56,2497048.62,220610.76
1001992,Auto,Mass,46.2,599825.98,0,0.0,9.27,41.4,509601.31,6881.53
1001993,Health,Affluent,71.6,1312917.48,2,109503.03,10.82,52.3,933940.75,72515.4
1001994,Auto,Mass,30.9,1352872.44,1,98783.72,8.67,42.18,1336570.57,61934.09
1001995,Life,Affluent,48.7,555690.43,1,70786.85,11.98,50.7,807400.04,50234.33
1001996,Health,Mass,35.1,1294199.63,1,85080.47,2.81,45.07,768277.47,54831.08
1001997,Travel,Mass,30.7,728052.73,0,0.0,1.6,40.16,643781.06,6712.78
1001998,Auto,Mass,41.9,288050.93,3,673740.95,2.78,64.99,189701.25,379281.01
1001999,Auto,Affluent,43.8,1710691.28,3,127890.44,8.46,53.79,1490272.71,81918.99
1002000,Auto,Mass,79.9,587643.24,2,225532.9,5.09,51.7,475216.36,133313.8
